"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.970159417E0,-3.593122789E-1,8.317483002E-1,1.940220905E0,2.141347172E0
2.980178417E0,-7.149624467E-1,1.334906470E0,1.577854918E0,2.186955126E0
2.990196417E0,-1.202820207E0,1.778003209E0,1.020507750E0,2.376869355E0
3.000215417E0,-1.836658676E0,2.047626509E0,9.060987170E-1,2.896049775E0
3.010233417E0,-2.472050458E0,2.178139286E0,1.084853801E0,3.468750782E0
3.020252417E0,-3.027674232E0,2.169356768E0,1.223654860E0,3.920491201E0
3.030270417E0,-3.350400190E0,1.884026678E0,1.185945143E0,4.022586709E0
3.040289417E0,-3.449617499E0,1.183563572E0,1.201573434E0,3.839851864E0
3.050308417E0,-3.288874910E0,1.717274612E-1,1.550677937E0,3.640163534E0
3.060326417E0,-2.775919146E0,-8.136961913E-1,2.051735201E0,3.546469502E0
3.070345417E0,-2.193386486E0,-1.503007488E0,2.707225764E0,3.794607637E0
3.080363417E0,-1.975571563E0,-2.017246131E0,3.449606974E0,4.457796903E0
